features,class
"[1.7791402337823574, 0.6055488360776933, 0.3965840239424301, 0.281829282811654, 0.13362432593265147, 0.04886249450436337, 0.017962160244236334, -0.08144945302285451, -0.14048603523555217, -0.15554375528392897, -0.12786438536743966, -0.12441099045664655, -0.0769533632071037]",hiphop
"[1.9018227861249777, 0.6611351390398307, 0.3294264974810007, 0.044830096663478425, -0.26027456347284195, -0.266620327013855, -0.33244973699582875, -0.26696056114032823, -0.23733325180198986, -0.12719380399658647, -0.039586195221226514, -0.008842317477615685, 0.013805693944471217]",hiphop
"[2.1630899309412865, 0.7368997802590537, 0.7342769557273983, 0.24886967167099883, -0.12090624614070278, -0.08105206063624307, -0.27309634740265554, -0.2927728139165873, -0.30852053608293273, -0.32463125245218655, -0.2548512155643647, -0.1768638956266688, -0.0935536600325329]",hiphop
"[2.120078000040276, 1.0925160243163168, 0.7055335876322468, 0.10149844385001822, -0.0643478842314135, -0.22584230997037436, -0.3220011223893054, -0.314887675459375, -0.2767207303602829, -0.2485031986130172, -0.18652878389841696, -0.14100927509439357, -0.07241554522475592]",hiphop
"[1.95454338576344, 0.833339227201097, 0.6614313912945464, 0.09959816747330093, -0.12077751962510755, -0.2347482684948072, -0.24453263284418478, -0.32719335259625104, -0.274331230388927, -0.23982505934352286, -0.18523112058233615, -0.06772898728037247, -0.026217879759517636]",hiphop
"[1.856361189783231, 1.0480853006979365, 0.5396885664977222, 0.26160940500360896, -0.06914443408333859, -0.18902066461909386, -0.22740525563471456, -0.30739427907631484, -0.298052299846907, -0.3057483470499576, -0.2214029235330851, -0.18894089539021336, -0.09966518828653571]",hiphop
"[2.1370283980137277, 1.0105225857170235, 0.5832444821623618, 0.001314233046942148, -0.2746826983057026, -0.29066814510682576, -0.31508758781911456, -0.2716910904233993, -0.24947878641409735, -0.19653366799408073, -0.08696044188866453, -0.039360799886709374, 0.015287467235114961]",hiphop
"[1.879013423834537, 0.6420385311909577, 0.4681000676188297, 0.18535857985149498, -0.12335489475510729, 0.0034653382417474906, -0.14183950394399877, -0.16868313483398178, -0.21158125404621825, -0.13103833579901253, -0.09249631521695773, -0.05327790773311873, -0.06726053171868719]",hiphop
"[1.6442241837175668, 0.48004470537707256, 0.31591058900633334, 0.11470192063546658, -0.034818487728245064, 0.002385380097669654, -0.07848696064996961, -0.13185478687309474, -0.18033797458789255, -0.13473899668094902, -0.06819887120016332, -0.07166416137597453, -0.04822759387603277]",hiphop
"[1.7283828554107585, 0.7079055383650319, 0.20850979393501107, 0.12039165267078496, 0.07019868870079493, 0.08831771162410952, 0.06598569171904686, -0.06733446295618374, -0.09400139444717234, -0.1373553273791108, -0.10320282918453323, -0.12455599721269697, -0.11767614297166473]",hiphop
"[2.1552480601115707, 0.48354988838845825, 0.04606798416097793, -0.06417627767513565, -0.10524182732302832, -0.005039091853405717, -0.06070143068066527, -0.11561463967561436, -0.10336364918165403, -0.164301315370204, -0.11611513920454572, -0.12385568192129594, -0.07862474238255648]",hiphop
"[1.7283828554107585, 0.7079055383650319, 0.20850979393501107, 0.12039165267078496, 0.07019868870079493, 0.08831771162410952, 0.06598569171904686, -0.06733446295618374, -0.09400139444717234, -0.1373553273791108, -0.10320282918453323, -0.12455599721269697, -0.11767614297166473]",hiphop
"[1.5979971354322433, 0.2063105769268424, -0.06752934497964026, 0.025527258547997752, -0.09916458633417281, -0.07546232516477194, 0.032829427992595424, -0.10516639233334213, -0.07039493368807616, -0.06905381238161434, -0.07127326435191177, -0.04822275422065668, -0.018055709204331572]",hiphop
"[1.6466232357579653, 0.30004274228467465, 0.09741548095939635, 0.06509332843307361, -0.13933796114795344, -0.05406867422219838, -0.022190613592697844, -0.08518575371537919, -0.07017238083881586, -0.07117503873268938, -0.0738006430654505, -0.05719445757394926, -0.0466972161815212]",hiphop
"[0.9055990726374948, 0.4994682682864886, 0.2484351220457284, 0.15823320861828813, 0.04874305517813942, -0.02065539990788729, -0.06293197967014479, -0.06751874222689612, -0.07542392848656333, -0.06907655013138264, -0.0526101848728669, -0.03392614500754854, -0.021545432432685276]",hiphop
"[1.229603435756181, 0.3751552883641835, 0.10539347723768473, 0.1917272327659052, 0.06217233270521314, 0.09814036737053308, 0.00984658753117509, -0.027831627907331194, -0.09842243635440019, -0.08861108688167536, -0.07598898967923827, -0.08926406086219071, -0.06470077294693573]",hiphop
"[1.2916990887917028, 0.35149520561541736, 0.061578770780233605, 0.19784007238364315, 0.07818140321628073, 0.022508050725894554, -0.008348106471752813, -0.02779632485364199, -0.09962200864245715, -0.06508542731239607, -0.06089705989285529, -0.058817212312304586, -0.07119762900893266]",hiphop
"[0.7609365696839754, 0.2571868873508642, 0.07078794412605904, 0.11308061980973402, -0.006765495835046211, 0.031942835019562, 0.04246950928730663, 0.011118351950629475, -0.03369026890448754, -0.047203766323160486, -0.05427476699197461, -0.05473428004135706, -0.046664235444306125]",hiphop
"[1.2891871857138746, 0.312228849883045, 0.096120602226794, 0.1537827990445762, 0.019790370450000372, 0.0682294199617971, 0.008770430952429607, 0.00173779898322217, -0.08542216019815115, -0.08998950711626182, -0.11002228716083332, -0.07231604949657625, -0.09498867113501605]",hiphop
"[0.8901542182362265, 0.3555894618151705, 0.17459693606927676, 0.22299038302651195, 0.11991456320080851, 0.023144142732243772, -0.06712130545828184, -0.09318624393500657, -0.13591149910462877, -0.10633310847684241, -0.10265016145551017, -0.10744791952059574, -0.0688666143383937]",hiphop
"[1.0235113135718898, 0.4192361205902013, 0.370644096325653, 0.27440876581684936, 0.0660336536762145, 0.05583527704216557, -0.06791408028404927, -0.12727834468979085, -0.14489883101301723, -0.13644188578036578, -0.15396840677256304, -0.12188164167923382, -0.0968845050168574]",hiphop
"[1.4661907450433602, 0.23028394151917625, 0.010899923557621784, 0.19889776973833634, -0.007360625081623018, -0.043998810872623154, -0.06202465660844307, -0.05393765583299477, -0.1463954576953995, -0.05379240526109999, -0.05016339572386916, -0.028912307575026802, -0.03840517281395693]",hiphop
"[1.4196210547612476, 0.3650526579823546, 0.20018744114852102, 0.31245144902571975, 0.113347379463366, 0.12730010055262012, 0.05651415392875877, 0.03857940496777403, -0.08893621370437721, -0.10753738844668304, -0.07517453153085184, -0.041753795871360376, -0.08654121717462888]",hiphop
"[1.3250829961870518, 0.4090723622938321, 0.08136211614531601, 0.20901797823720525, 0.11985008381134218, 0.028597328699037278, -0.0006388112987002488, -0.01245867235923353, -0.09819121612696152, -0.06954014095618953, -0.051425925419600574, -0.047493240846612494, -0.07993718518790295]",hiphop
"[1.3488490569073697, 0.27827218700300604, 0.15237269631199865, 0.2704362084414559, -0.02552698199345175, -0.003554301409002787, -0.06639653927082563, -0.10375160718088133, -0.1759633572327675, -0.11936037553273669, -0.10632749813243497, -0.0754255826114568, -0.06999029724820999]",hiphop
"[1.2729769123664483, 0.5611722457491778, 0.3504988106781995, 0.21025033687361852, 0.11910552708966622, -0.0031468516687615552, -0.09069024025270045, -0.1179360807012713, -0.20058818132679063, -0.15823971730120356, -0.13233564870162592, -0.06732197165528998, -0.07915308520914441]",hiphop
"[0.8762771462628889, 0.18799231650773454, 0.24424467424682658, 0.15711780472096307, -0.030339616185802918, 0.010542752424585782, -0.10522707306534669, -0.06287400633158005, -0.1339649547294378, -0.08501065499237283, -0.07627614703691278, -0.06279915981222962, -0.056918451356333076]",hiphop
"[1.185575132998506, 0.5665422645802056, 0.2637851356543285, 0.24228511847148373, 0.16659849462552667, 0.10464965978114552, 0.05846660402764033, -0.015390732762850972, -0.11936441368854979, -0.13002860538163652, -0.13629189711938475, -0.12172875671856208, -0.10110755573112232]",hiphop
"[1.3471593194292646, 0.20454715819942065, 0.09212159840471534, 0.24753766037316058, -0.04769766598626259, -0.023793165212749094, -0.11870604585154393, -0.11524723237217291, -0.14539860165371332, -0.07422806371693813, -0.09532775415881309, -0.03018875572037434, -0.019262836176472512]",hiphop
"[1.2929599390782294, 0.42772773751076076, -0.1024696108341718, 0.06556710012241285, 0.011322821643514325, 0.026724389441783628, -0.02922320047862078, -0.12280858964610669, -0.1369218162678721, -0.10018577433341685, -0.06705478761202095, -0.053506031922584546, -0.014379660424199942]",hiphop
"[1.382245157816122, 0.41910783523267725, 0.23685162305914015, 0.13211800477486058, -0.00579051767879449, 0.031134445260958585, -0.10276065453382777, -0.07635039916008511, -0.12549808958766442, -0.0990989656147441, -0.0913703208853123, -0.06207094927284393, -0.09010178555022712]",hiphop
"[1.2859343271069619, 0.3938166566208824, 0.278008336002916, 0.33041336645148195, 0.05586233837441592, 0.0430044589753877, -0.050880367085018495, -0.10071443597790987, -0.1726703071071358, -0.1258875402147521, -0.1238020608359679, -0.10013840051394587, -0.09908458816058703]",hiphop
"[1.3422082466755443, 0.4257608867065412, 0.0026962182712654014, 0.13400771634672026, 0.01871018723803063, -0.013288789165480326, 0.0014856162409427082, -0.04562402003800481, -0.09111992308753433, -0.06042735038108193, -0.06840681108520881, -0.05640361700087097, -0.07264404968452111]",hiphop
"[0.6933228329087342, 0.2079314142410686, -0.13482787497246693, -0.0895245970077552, -0.05780705188563655, -0.041211663513136904, -0.028951120862367133, -0.015321826549386314, -0.020493892153667002, -0.028832605586125146, -0.017957682564976398, -0.01792370280589205, -0.005357518263082711]",jazz
"[0.4316858290686859, 0.18469528552888748, -0.03084947646190579, -0.035765805278931445, -0.03878042230014172, -0.04288315406498629, -0.03575107270862313, -0.016522846107561145, -0.007667013089172743, -0.01997890841472674, -0.018907513506560034, -0.014875365988171503, -0.009794757402615283]",jazz
"[0.9984717420448351, 0.3330697404242305, -0.27430427398902246, -0.1635912516967039, -0.15649598689879754, -0.19037724653128754, -0.104349227372147, -0.045430371048145284, -0.02393780581419855, 0.010799130958049815, 0.062349418407515816, 0.0065645421225002795, 0.005729987128684485]",jazz
"[0.7925470767761694, 0.4170901847020734, -0.0737440822109622, -0.16079066889026833, -0.07129664463462804, -0.038170802383380484, -0.03850212505097141, -0.04402041573502503, -0.049950097363629334, -0.05400927574228774, -0.04403244608498275, -0.05421052341466115, -0.03239076243417257]",jazz
"[1.114514164095512, 0.5222063387449917, -0.12063008774888155, -0.21399426166006458, -0.10674764113835584, 0.004539430465350162, -0.0067648010514459525, -0.05589537210163963, -0.03971647702706802, -0.02699264467371498, -0.023834320813513075, -0.1067004531321743, -0.15498882871611364]",jazz
"[1.127210046812712, 0.4355450722292937, -0.1280341610535392, -0.037146105639177404, 0.07173613747089189, 0.01766067148380322, -0.10880757622457153, -0.13478654196523368, -0.12980790964773822, -0.14010352907025211, -0.13220538243743626, -0.12905740990918319, -0.04786382943418401]",jazz
"[1.1304922111422384, 0.47287455438092063, -0.049047095914542295, -0.06987388809543657, -0.19948784195904706, -0.13258570312596935, -0.06731719012947765, -0.10496082016256042, -0.044442100493755424, -0.0230018037813316, -0.0766250519192976, -0.07966819638533645, -0.031784026715736706]",jazz
"[0.985157410292841, 0.29128747671232236, -0.33474665430945505, -0.15895188009959155, 0.10595027671015289, 0.11357018563532699, -0.00909554079076986, -0.056996946080620906, -0.08499440924298766, -0.1230261757480676, -0.08009214292186682, -0.04237935873599727, 0.02428362851092252]",jazz
"[1.236778686278619, 0.6006540877781836, 0.10409492402723926, 0.11774712484909991, -0.07347946143109993, -0.21300378132392594, -0.17393802279281007, -0.13243561868246484, -0.10256388493913002, -0.10154257700880845, -0.08916811143524861, -0.08837536268545873, -0.06952856861961018]",jazz
"[0.9245998951997464, 0.5641022928263025, 0.0537437635844458, -0.1548236376589841, -0.0987702483083966, -0.07838916116773359, -0.14534540556225592, -0.12939782062023075, -0.030799353490218326, 0.02468388028126272, 0.02772066939957903, -0.04858296060759234, -0.08283664877652895]",jazz
"[0.8086207025051768, 0.4016376245486105, 0.022567749403010276, 0.03245154184317267, -0.08246653110295175, -0.1927086359478152, -0.1377111280084286, -0.06975627416487824, -0.05276726949214297, -0.06804300193852521, -0.042368590541641035, -0.018173932810251658, 0.0008730470193788096]",jazz
"[0.9879704917296324, 0.3090254663719108, -0.1526521103448362, -0.047015836973766885, -0.03632090183372694, -0.044741346827812334, -0.014810050961651389, -0.03380537806582115, -0.09711360344945183, -0.0878402948543703, -0.04994238107027562, -0.0263430124769831, -0.015132888816083963]",jazz
"[0.6338160514398545, 0.24980217963612922, -0.03799239721185865, -0.032697915751231266, -0.05713294904582737, -0.06314636985946888, -0.034765616492429846, -0.028142193176811835, -0.04466427080057269, -0.03522950638195233, -0.03024351574800265, -0.0304063767647566, -0.011473640038724357]",jazz
"[0.7879151601292442, 0.3553301309083573, 0.05372871061937141, -0.0305406616288414, -0.038895871354635334, -0.015367867970861492, -0.034853961522287744, -0.0712766796906781, -0.07825487258463024, -0.062331237546597425, -0.07329036702352891, -0.051936073451777066, -0.045094435894584464]",jazz
"[0.5489018489248296, 0.1287967327960541, -0.2070882378366932, -0.10889254560938516, -0.06421258019942956, -0.026371735194314048, 0.04207986410273866, 0.041175080173951474, 0.0116995814183296, -0.004266779313444769, -4.1031810284243256e-06, -0.015013791222199556, -0.008535178318277145]",jazz
"[0.8936399032392625, 0.293633575344815, -0.10960890280166476, -0.016509973710965856, -0.026817230232462966, -0.04682170389057714, -0.013391264718522956, -0.029096912082015813, -0.07841474553800167, -0.07816531599829152, -0.05115404728869008, -0.03287510998120997, -0.03991597953809901]",jazz
"[0.8397981822349857, 0.23680887208668314, -0.20246844717746565, -0.04755121678344487, -0.041821773210716194, -0.04994809947184317, 0.014753143757398076, 0.025347220704067506, -0.017166715133144467, -0.040142237624844576, -0.03965511615412574, -0.05977672261097564, -0.028692394318754092]",jazz
"[0.6981279734196797, 0.2459348751016768, -0.04091098046967891, -0.03705632903869059, -0.06284406093171648, -0.05569179716140071, -0.043200341348780355, -0.041683771169774966, -0.05489671617665324, -0.031497566193191544, -0.0010272939701283024, 0.009188633854090356, -0.009789908638003188]",jazz
"[0.849322913116311, 0.2629459436724724, -0.07522271076442032, 0.042362203033472434, 0.007134129781137327, -0.053739478655257904, -0.0748549814711081, -0.046857731708883694, -0.06307123039909625, -0.07815404760479426, -0.06829895912528902, -0.04214795693126627, -0.025625037790947887]",jazz
"[0.7567424806679318, 0.3204505909171771, -0.07991067066719137, -0.03006529730692302, 0.016543328542759746, -0.0025718448438650484, -0.03568899929156315, -0.05216501948439486, -0.07689408142787128, -0.09847591737682476, -0.05872319633840433, -0.029130400464018515, -0.015267323738159028]",jazz
"[0.4123058482447387, 0.21933802590060436, 0.03871967865399852, -0.0031128174113395878, -0.03776292868380027, -0.047401071760820514, -0.03308862354374982, -0.02259479007723309, -0.03359874101937865, -0.04981976559575041, -0.03813757939143312, -0.027460019989435345, -0.008412404769138418]",jazz
"[0.8376708153931188, 0.10055047301996026, -0.0011537848508968737, 0.0167559095388816, -0.07717890722022436, 0.01676668568507655, -0.03722254519899409, -0.053521855840562606, -0.07829067752183047, -0.06590810847800319, -0.09072348933298562, -0.020360134751856534, -0.05170272622960822]",jazz
"[0.6751252620384423, 0.294736086574766, -0.08699610065057035, -0.12203368028583608, -0.008544880340995153, 0.03732284936754089, 0.01624806096318978, -0.0018212136299253757, -0.03566363617704521, -0.06773246364977446, -0.07608256393407384, -0.08534734057385339, -0.06599717520027411]",jazz
"[1.074359755948076, 0.2906590589705089, -0.1680405151659603, -0.04573199712519213, 0.025126086013654417, 0.09111078764308982, 0.012898354231800276, -0.09457657691641644, -0.20474252198656376, -0.19423430737512476, -0.08966433871912854, 0.030483111089725838, 0.031103561792137482]",jazz
"[0.8706083269977324, 0.2588094736051539, -0.0817686116570271, 0.022801375370451075, 0.009235059315133168, -0.0145290063181951, -0.05005311027034205, -0.047502147893315416, -0.09265832438376169, -0.09673262101658406, -0.07658202421877143, -0.04784037814964334, -0.026035060731656418]",jazz
"[0.8469009029598922, 0.3059137818874039, -0.10240931055710073, -0.08276702887665367, -0.023620343086061438, 0.0013599009890857086, -0.07373139102157297, -0.12756852190475507, -0.09227053250885489, -0.030987789130181295, 0.007417917659878572, -0.01508530346068909, -0.061450830711380175]",jazz
"[0.4701129817184127, 0.18158486084190484, -0.10405425172574413, -0.10408392123683209, -0.03130166594332646, -0.0009881609026378428, 0.00614804343788808, 0.027675780886307347, 0.028306615313350682, 0.002453915693019228, -0.026412549554759295, -0.07264788164780879, -0.0674501328220699]",jazz
"[0.646336593887202, 0.24703438121205387, 0.016742257042441956, 0.021221257268111405, -0.054907707153942616, -0.01574049155218329, -0.03748248579562594, -0.07864040288259817, -0.03710396743396949, -0.06107657397078215, -0.07943630442573528, -0.040632771441347186, -0.033897808139603094]",jazz
"[0.7489166128768966, 0.2162950419164452, -0.141185968720782, -0.06872445104362826, -0.05581315089758588, -0.04858862221134007, -0.0355500344918642, -0.03231531333206204, -0.030583371471008012, -0.04574947218446596, -0.05588127018669371, -0.02591224635046013, -0.00753364294854985]",jazz
"[0.6505250272440849, 0.15394349630068557, -0.06414601268589669, -0.026892123778262576, -0.10078886658440936, -0.0236670381161014, -0.015951047961169338, -0.04377797343844182, -0.006314793098633388, -0.026196295404729845, -0.036644872998299, 0.013776990109212564, -0.012425755020875532]",jazz
"[0.5260383558676721, 0.1321223219713529, -0.08668156106413452, -0.026069407982020103, -0.09268383656887845, -0.02494308980595024, -0.016228042048542057, -0.038559471630687514, -0.009606672132610855, -0.050975474752492075, -0.0323710711753233, 0.01993717613998829, 0.009348317668776637]",jazz
"[0.7226737942464851, 0.2303493510037652, -0.07884102151649772, 0.006988750568757082, -0.025527847254221803, -0.022060724712826784, -0.040759635263485444, -0.07818987131785894, -0.07987210738546506, -0.0673393679279867, -0.05386206557214954, -0.009466571655178002, 0.008446917386085525]",jazz
"[0.5579309169871877, 0.24978259226208033, -0.0413746259090291, -0.08377611795521911, -0.04460163660408935, -0.03948136479161365, -0.0714516069899484, -0.0580595850389283, -0.028235625913069357, -0.019174787433753344, -0.029418497170865907, -0.04479729903700732, -0.019774502313438563]",jazz
"[0.8450465805558875, 0.4163576619004823, -0.019332944437370256, -0.08774388971188703, -0.1077948081263452, -0.0944358444614282, -0.09567498216771408, -0.04948454273124209, 0.00941587906480612, -0.013588050425295685, -0.024892741718998364, -0.021833886928302175, 0.0009591346166371948]",jazz
"[1.458378975404336, 0.36980313648683194, -0.15588499869065434, 0.08832953534381446, -0.15806200129655615, -0.19227656230986173, -0.21271083277966746, -0.12610932746426184, -0.011312950762540745, -0.05844788861488548, -0.041560681621539586, 0.016451750224825045, 0.04364140567101994]",jazz
"[1.0324213139599956, 0.546731803140274, -0.02710878873190548, -0.1709085750314488, -0.21335923769473272, -0.1593544325318851, -0.06845264678010443, 0.010584165219283802, 0.06808319274185973, 0.024681971298305558, 0.027502684984858115, 0.0264667559692647, 0.014023427955973158]",jazz
"[1.0326217460312737, 0.20748930687278924, -0.29727876741696524, -0.04470100538048766, -0.14847226243411604, -0.12370762949126604, -0.02648680230084309, -0.04117240862150161, -0.012066876066213178, 0.004727314205693802, 0.0272024973803174, 0.004958166301553439, -0.01814540677786916]",jazz
"[1.2036240553571385, 0.5536148485756613, -0.09365589870959194, -0.04597526650405604, 0.038735061658433524, -0.028424558178847276, -0.10676606056402009, -0.08611552460667372, -0.054125081259416626, -0.11461814756792887, -0.13770791739197313, -0.12060776361929809, -0.06568391122581745]",jazz
"[1.1994146509138162, 0.4273541759450331, -0.18695488734667795, -0.09803276284249028, -0.1359252726163223, -0.1457090020217838, -0.1355212977447468, -0.13061880062785722, -0.061229316475432796, -0.009001060965270364, 0.005773263219249407, -0.01376813565321237, 0.004066421706376569]",jazz
"[0.9942372078342996, 0.34343763217421674, -0.11367038014414114, -0.009112169713220278, -0.05941374866866137, 0.036348399823494436, 0.04508934730491769, -0.09174259764106722, -0.12591948393355232, -0.08428127223502194, -0.04517357974222749, -0.0457109690160006, -0.0210128403513171]",jazz
"[1.348637331607553, 0.5154328478670418, -0.23917927175144404, -0.33670204012845206, -0.30594596435610344, -0.04936206233181635, 0.013848380482285285, -0.008090006182864887, 0.01906998162033436, -0.010859785740356445, 0.043848577757761756, -0.002396376058914838, -0.025934941670875997]",jazz
"[1.0550276785373969, 0.1997531935857651, -0.21526139322734542, 0.08449568921704412, -0.11168756530584444, -0.06501215877967015, -0.045898285089302375, -0.14298079468730196, -0.04770293852297948, -0.014101507234756833, -0.06339519031196444, -0.024116292383959403, 0.054326665960706844]",jazz
"[1.1117355227676144, 0.3437006432012632, -0.2381986917221367, -0.2511819890861075, -0.2607467458810185, -0.07353546651575334, -0.05090824853838718, 0.05103724185667567, 0.06512429315511528, -0.03847938644558825, 0.048077935149859426, 0.03373285814516039, 0.00966002605120873]",jazz
"[1.294708744251244, 0.30918258544169036, -0.312823087438672, -0.009537741502804637, -0.015587801194429228, -0.07662343265818801, -0.14229522442836948, -0.1708381579436135, -0.05650945241798183, -0.008732348095439886, -0.024084989398639536, -0.025001810756970118, -0.028131550282963793]",jazz
"[1.0950811888501102, 0.5353253874143267, -0.04010953510102321, 0.045544021114299275, 0.1482076569262952, 0.06814836812414024, 0.0023074350607349106, 0.012706840699882435, -0.004225747739814465, -0.07071567356140232, -0.07602116994189644, -0.07380607256407026, -0.04184110805721395]",jazz
"[1.1277097033193182, 0.5468358347594778, -0.10600241721186401, -0.2011611985836332, -0.23209275015466377, -0.19351352757620893, -0.08722098352128839, -0.009576585356503072, 0.03256994715261186, 0.0017217841711853446, 0.02670728638031259, 0.03817109127704019, 0.038557011688512]",jazz
"[1.1018382006347045, 0.3584743346324056, -0.25644464459935457, -0.22037306407687451, -0.20764151879868115, -0.031131215914291452, 0.07940220565926964, 0.03197372157156463, -0.0553937618222934, -0.1147939806337038, -0.03704077530718065, -0.007744602359292519, 0.03182877864938739]",jazz
"[0.8451371156336144, 0.2784343454172588, -0.08127693170274843, -0.03589676600359247, -0.051603081413685074, -0.03497875402816098, -0.04990661287083155, -0.06546701324215276, -0.03845080115930801, -0.007260854813873824, -0.03553425757698604, -0.04930514951683888, -0.0362805016997715]",jazz
"[0.8861392802932725, 0.29248448100710006, -0.12110597946477407, -0.03641119487107241, -0.04293977066998122, -0.03741606507814937, -0.022377025268007437, -0.0144556829489093, -0.029690087346802382, -0.053481646432042465, -0.05779227470917937, -0.04842017985102711, -0.03253099789663794]",jazz
"[1.412854966808781, 0.4028224003777948, -0.2825615992326259, -0.4810775329608371, -0.4020101735462987, -0.10297664534252944, 0.11769617793273586, 0.15336681317577852, 0.07512951562158737, -0.0345643113605233, -0.09564118856324408, -0.0944327614763077, -0.0888784356227924]",jazz
"[1.9433925586225176, 0.7514017970288444, 0.3210787239159288, 0.24343555461241784, 0.04595344954778604, -0.08407341788409331, -0.21044394263217836, -0.27956081016548234, -0.2059840890912881, -0.19234144145081303, -0.2493275196087842, -0.18210791052468386, -0.09421782770672887]",jazz
"[0.8452180422590267, 0.41618725786065336, -0.019300290456015678, -0.0877719626876797, -0.10776383060070036, -0.0945069871044569, -0.09561754623674772, -0.04954519467210298, 0.009434923640706847, -0.013600346716578981, -0.024911524523005213, -0.021807675542468142, 0.0009033937984791392]",jazz
"[1.8385750829399334, 0.707040479516078, 0.2978886983662613, 0.16381677697192396, -0.06680242375569981, 0.0230045999880448, -0.13410795880151316, -0.180067963224616, -0.19923240156751498, -0.23397138429699668, -0.2669791054594416, -0.2241548899434558, -0.130252180844582]",jazz
"[1.4592467328959633, 0.36858806043799053, -0.15472219427883951, 0.08724334361214796, -0.15708271702837828, -0.19313518433186655, -0.21198805288766875, -0.126692536136945, -0.010879283656597002, -0.05873989983885631, -0.04141004058884463, 0.01642379385814665, 0.0435585949488969]",jazz
"[1.0324778698206458, 0.5466403166554273, -0.027086323807189876, -0.17093616841987508, -0.21335186045266416, -0.15938939423101434, -0.06843173486552152, 0.010543102710419054, 0.06808652785549776, 0.02467202173332902, 0.027499962859416194, 0.02646487052795648, 0.014003795718467969]",jazz
"[2.0297437377858363, 0.5325562523396213, 0.13708885731675893, 0.024239497169955857, -0.04467549777090534, -0.11529266392545454, -0.20277807932944727, -0.3017610505426323, -0.2925465362851004, -0.2536131842800128, -0.20551970129223157, -0.09386141553036513, -0.02865956955647895]",jazz
"[0.9030792254309516, 0.36863565126757486, -0.12559975206804305, -0.1458224838033109, -0.1402898834489749, -0.05726557143866017, 0.010737495911705369, -0.004088472000136344, 0.008512604305913728, 0.03257105043685062, 0.05024765196078651, 0.005429334151052698, 0.004884172582549639]",jazz
"[1.0329789771113698, 0.2070343915088448, -0.2968326008773186, -0.04509334299700794, -0.14810321965220027, -0.12401037434796186, -0.026188956716706225, -0.0413997142946767, -0.011867692540144302, 0.004592108252607301, 0.02730743745680104, 0.004898538408738903, -0.01811843839378422]",jazz
"[1.5119577977874117, 0.8613113462707759, 0.2783456688191002, 0.04726761037002549, -0.03177770784422913, -0.06166495360186222, -0.11968107454304526, -0.15740369951750832, -0.18732045494030658, -0.21634930811031353, -0.1811057170009418, -0.1814709871368463, -0.1393207345285217]",jazz
"[1.2051358922269364, 0.5514624977797546, -0.09172210472273451, -0.04778384339096901, 0.04027603709484245, -0.029831716951633353, -0.10561252144362704, -0.08712936199124345, -0.05335299984021125, -0.11525834834213157, -0.1372799997778971, -0.12092225744928223, -0.0655424052481141]",jazz
"[2.334562172370977, 0.7217731748891579, 0.03188672147363538, 0.10551934609223068, -0.07158146737776058, -0.14439190480584516, -0.20349033361803967, -0.26693577528382034, -0.2713420098184301, -0.2281437396751062, -0.1900823001175513, -0.1024793253717447, -0.05446770901246014]",jazz
"[1.2016120965350687, 0.4242177214290725, -0.18403519946811328, -0.10083978960589704, -0.13341607412073567, -0.14803781433163607, -0.13354159670700042, -0.13236505496469675, -0.059849070925066264, -0.0101399423101925, 0.006576654628790341, -0.014359148825637465, 0.004380756305773928]",jazz
"[1.8492689361908965, 0.5331644241358534, -0.05868272870596705, 0.011588415888896473, -0.03159889125157151, -0.005298060739055797, -0.09890921300151553, -0.14120645274235102, -0.11809736360423023, -0.14020284138952047, -0.15609729476403694, -0.12390292790851148, -0.1126605111480869]",jazz
"[2.045683363994957, 0.9535653645268969, 0.028789644720395958, -0.04355762918968435, -0.1436183096485807, -0.13263468566482303, -0.04577341784804709, -0.10191154198767453, -0.1298313818238786, -0.16215601528847118, -0.16202409800688622, -0.15308772590936226, -0.15500617575418216]",jazz
"[0.9943209869586749, 0.3433293982469781, -0.11361480396828957, -0.009163617756098037, -0.05937695784829354, 0.03628065563226046, 0.04513170236115107, -0.0917882715412163, -0.12589126143741966, -0.0843132934607947, -0.045170575329653226, -0.04571553414688494, -0.021022300336180088]",jazz
"[1.8464955554003433, 0.5065664330897625, -0.4526743164704343, -0.1162725167926142, -0.10124230634593757, -0.11534642896973316, -0.051198483823335326, -0.04730655165813185, -0.05871008949563198, -0.08942481942386359, -0.11505609811698976, -0.10918199388126253, -0.027722216360162213]",jazz
"[1.348931226053498, 0.5150016054792146, -0.23885655064502342, -0.3370524891282428, -0.3056709527391226, -0.04966926549284518, 0.014060619228547058, -0.008302582970499045, 0.019192611616783133, -0.010970038078490084, 0.04388826032016601, -0.0024306531936309048, -0.025967392729169352]",jazz
"[1.1119453179521697, 0.3433742385118978, -0.2379806320060387, -0.25142600320063485, -0.26056597275727283, -0.07375411647888724, -0.050771347904252, 0.0509041947307782, 0.06518398321510735, -0.03853637691799554, 0.0480736604229646, 0.03374087932057117, 0.009596671930884098]",jazz
"[1.2976399957248648, 0.30504046737440343, -0.30888143564957726, -0.013321030412817595, -0.012098067856115249, -0.0798861071372971, -0.13938557961701648, -0.173462051764065, -0.05425599887174706, -0.010715977388471963, -0.02242963488237898, -0.026408197658218675, -0.02702105101520074]",jazz
