features,class
"[0.4544231, 0.50761473, 0.4574606, 0.45282903, 0.5279259, 0.40667036, 0.4120665, 0.3402085, 0.33560875, 0.43387783, 0.41845408, 0.47473824]",disco
"[0.48638302, 0.36115137, 0.52845454, 0.43105826, 0.38022095, 0.432606, 0.3744396, 0.520036, 0.2692869, 0.28421375, 0.4468982, 0.33977956]",disco
"[0.36183178, 0.4380933, 0.29673547, 0.34020776, 0.29752567, 0.28126723, 0.40924066, 0.36534494, 0.49116033, 0.3273568, 0.3847793, 0.4480412]",disco
"[0.36937767, 0.37306032, 0.5337566, 0.5034803, 0.44068038, 0.47497857, 0.36040187, 0.43747315, 0.38495985, 0.5148168, 0.5766544, 0.37093824]",disco
"[0.34223863, 0.34231988, 0.32239866, 0.41183352, 0.2934409, 0.24744682, 0.34705073, 0.24535385, 0.28585312, 0.2968858, 0.41252476, 0.5633515]",disco
"[0.745549, 0.52548856, 0.39328864, 0.33285165, 0.28595337, 0.22942893, 0.23891497, 0.41193426, 0.35565123, 0.35722265, 0.43088564, 0.508349]",disco
"[0.3410324, 0.3617128, 0.46618104, 0.4411327, 0.5042935, 0.47539735, 0.5736876, 0.43951076, 0.31569394, 0.4674913, 0.42805427, 0.4104889]",disco
"[0.45452678, 0.37325913, 0.39863813, 0.45151716, 0.39006165, 0.4730484, 0.4580969, 0.5332931, 0.46804088, 0.41077888, 0.4314758, 0.38199085]",disco
"[0.28671703, 0.3696707, 0.27406996, 0.37176836, 0.31111792, 0.48725173, 0.5516753, 0.37533638, 0.5085596, 0.2827167, 0.37627658, 0.27769023]",disco
"[0.5332145, 0.4943162, 0.3436996, 0.2574079, 0.2519818, 0.42738295, 0.330183, 0.3725919, 0.37753332, 0.28041592, 0.32195947, 0.30480987]",disco
"[0.34151748, 0.33510348, 0.4591631, 0.36466798, 0.427181, 0.50913167, 0.4308952, 0.51654315, 0.3716791, 0.38940233, 0.37431267, 0.294915]",disco
"[0.4445353, 0.42292377, 0.4480343, 0.45002362, 0.52102697, 0.51221937, 0.45396957, 0.45546114, 0.49113885, 0.5591913, 0.5522805, 0.51423603]",disco
"[0.41889688, 0.4984919, 0.61465317, 0.5235767, 0.45308933, 0.46475443, 0.45605874, 0.57709175, 0.47647715, 0.45104593, 0.4745236, 0.3887039]",disco
"[0.31102362, 0.36772406, 0.35283956, 0.39977008, 0.48791295, 0.4413208, 0.4724143, 0.43085453, 0.41895857, 0.31477064, 0.2943691, 0.31663147]",disco
"[0.49326918, 0.4227581, 0.49430177, 0.47101235, 0.47001728, 0.34168193, 0.35747883, 0.42243022, 0.43605754, 0.515606, 0.4362366, 0.54058105]",disco
"[0.35350516, 0.41031876, 0.46098986, 0.31897822, 0.37540385, 0.32057536, 0.5033432, 0.54086274, 0.42337736, 0.45087218, 0.36117774, 0.48675758]",disco
"[0.37948012, 0.29420125, 0.39228797, 0.35718733, 0.4677677, 0.43462312, 0.3031646, 0.3216327, 0.37639037, 0.59397966, 0.2430772, 0.25712222]",disco
"[0.45866013, 0.2908443, 0.3376213, 0.27619287, 0.45758665, 0.638024, 0.36891708, 0.37891102, 0.34541094, 0.50055367, 0.33764428, 0.31227297]",disco
"[0.23292899, 0.3737148, 0.517209, 0.3788252, 0.3642008, 0.35039803, 0.48755863, 0.39396775, 0.30736834, 0.3553516, 0.23649424, 0.29424268]",disco
"[0.27408054, 0.29105964, 0.35836115, 0.57846034, 0.44941399, 0.4531659, 0.44890094, 0.3757352, 0.39332426, 0.37679416, 0.51114774, 0.32002255]",disco
"[0.52587014, 0.40978268, 0.44978127, 0.32549754, 0.40041357, 0.49463505, 0.37503257, 0.52912915, 0.4242803, 0.5326152, 0.36449862, 0.3858124]",disco
"[0.39841497, 0.502235, 0.41656896, 0.4165407, 0.45228028, 0.57606393, 0.740522, 0.51128435, 0.4018823, 0.34514254, 0.39560372, 0.2969684]",disco
"[0.40021893, 0.33379132, 0.37416828, 0.3359099, 0.41538516, 0.4848948, 0.4015856, 0.44751745, 0.36181778, 0.30214036, 0.28220212, 0.3075959]",disco
"[0.24240376, 0.19388154, 0.339578, 0.2925291, 0.44180164, 0.2701472, 0.33374462, 0.5243589, 0.33921286, 0.4900466, 0.23676535, 0.38825977]",disco
"[0.34805337, 0.35831308, 0.52077836, 0.39601758, 0.43687123, 0.56091124, 0.4873263, 0.5967428, 0.37619194, 0.339444, 0.34009212, 0.28910387]",disco
"[0.22459139, 0.36394158, 0.42324677, 0.32929805, 0.4129882, 0.30044976, 0.36541498, 0.32173267, 0.3556385, 0.5750915, 0.313014, 0.28275535]",disco
"[0.38532233, 0.3342259, 0.6355284, 0.39836636, 0.34552965, 0.25768414, 0.3254925, 0.54470605, 0.40535685, 0.38710284, 0.31961766, 0.3896182]",disco
"[0.50901747, 0.35272563, 0.41143152, 0.36222196, 0.4482587, 0.37632343, 0.3759622, 0.44562885, 0.44064844, 0.49796036, 0.4133103, 0.4088723]",disco
"[0.42172843, 0.28933054, 0.32195234, 0.53201956, 0.37964305, 0.40125102, 0.26108828, 0.4110564, 0.4494586, 0.2701529, 0.36533687, 0.2996123]",disco
"[0.5148986, 0.37194815, 0.5359413, 0.39511198, 0.31836832, 0.40615153, 0.35578752, 0.5117635, 0.31445262, 0.27799547, 0.47826996, 0.406861]",disco
"[0.3170258, 0.33603126, 0.48670128, 0.36331034, 0.31297916, 0.4088729, 0.4064862, 0.6067847, 0.3885622, 0.319385, 0.3008504, 0.27157882]",disco
"[0.23562752, 0.15407482, 0.18385652, 0.15777193, 0.23703504, 0.22961959, 0.21479028, 0.3352986, 0.24226321, 0.29470003, 0.17962569, 0.18211804]",disco
"[0.354175, 0.33452272, 0.52202904, 0.54576486, 0.5623043, 0.47966665, 0.41269863, 0.31447923, 0.2652899, 0.343725, 0.35439873, 0.4280393]",disco
"[0.4371472, 0.3664228, 0.3418538, 0.44580215, 0.34988064, 0.355006, 0.467631, 0.33694524, 0.49487144, 0.39011648, 0.46161315, 0.60767007]",disco
"[0.63933367, 0.35220614, 0.37844625, 0.55299765, 0.38021466, 0.4103982, 0.42108357, 0.6164493, 0.38748533, 0.33113122, 0.5056347, 0.43820924]",disco
"[0.63045365, 0.35660908, 0.38979825, 0.55484533, 0.39184487, 0.4203767, 0.4386894, 0.63951015, 0.39393815, 0.34648892, 0.5197392, 0.44284394]",disco
"[0.41456103, 0.38013017, 0.5316739, 0.3371552, 0.38866997, 0.40067706, 0.38504764, 0.4406825, 0.34404325, 0.49198183, 0.457975, 0.42347038]",disco
"[0.3642806, 0.4351577, 0.4430132, 0.5565718, 0.40975833, 0.40394548, 0.45212805, 0.5164558, 0.66000205, 0.5457088, 0.47069335, 0.35629392]",disco
"[0.40753844, 0.29576623, 0.34770083, 0.4362692, 0.5245266, 0.37675384, 0.26498613, 0.39539093, 0.47423255, 0.52765906, 0.39828268, 0.3667011]",disco
"[0.6206454, 0.44652, 0.45644847, 0.38860524, 0.4258334, 0.43848652, 0.4101799, 0.56912637, 0.40845707, 0.45975065, 0.48038605, 0.453532]",disco
"[0.32339308, 0.27854386, 0.30791795, 0.28787825, 0.3630806, 0.35349646, 0.5174716, 0.48838747, 0.31436276, 0.34689802, 0.31326845, 0.40623254]",disco
"[0.41437683, 0.27856967, 0.33675832, 0.5817559, 0.34625578, 0.3504325, 0.25854877, 0.3922, 0.5199591, 0.32462, 0.34565946, 0.29218525]",disco
"[0.39347726, 0.37381342, 0.4385798, 0.37775326, 0.46659386, 0.46186703, 0.37365994, 0.38655767, 0.45720237, 0.5255323, 0.37992185, 0.3728805]",disco
"[0.37901616, 0.44851035, 0.49613336, 0.3171377, 0.3252246, 0.3134856, 0.4389883, 0.36783102, 0.3492666, 0.45100868, 0.4405704, 0.5183361]",disco
"[0.58775276, 0.3992269, 0.39005986, 0.34512296, 0.403475, 0.43795797, 0.4075981, 0.54465586, 0.38225693, 0.43029347, 0.45765525, 0.43279633]",disco
"[0.43290192, 0.3216491, 0.36638534, 0.3444401, 0.32155594, 0.33517426, 0.3329904, 0.3529142, 0.26963556, 0.24492778, 0.23906177, 0.31800616]",disco
"[0.4757342, 0.38168707, 0.38479775, 0.410156, 0.40454286, 0.501085, 0.4038435, 0.5069087, 0.3353867, 0.4120001, 0.46618974, 0.4414925]",disco
"[0.6459964, 0.5420225, 0.5185097, 0.5625624, 0.54502887, 0.6050519, 0.5020059, 0.5088254, 0.5234869, 0.52500147, 0.53293943, 0.565592]",disco
"[0.6106066, 0.44274476, 0.3671352, 0.29383653, 0.36232376, 0.3751436, 0.38157338, 0.45183536, 0.28955433, 0.25123176, 0.31273508, 0.5213063]",disco
"[0.41913253, 0.4241342, 0.4446513, 0.3704512, 0.4282044, 0.50065243, 0.6824108, 0.509017, 0.40798616, 0.47904384, 0.43520886, 0.54986817]",disco
"[0.42518967, 0.44804582, 0.45855004, 0.4478627, 0.5862995, 0.4358599, 0.4063926, 0.43886143, 0.4388413, 0.51893157, 0.3941474, 0.41012374]",disco
"[0.30299768, 0.41753173, 0.3544203, 0.3095783, 0.57226306, 0.33016282, 0.33648804, 0.24086297, 0.3455325, 0.51740444, 0.31200737, 0.33988807]",disco
"[0.38451633, 0.6064064, 0.36654064, 0.35200897, 0.39022437, 0.44151044, 0.56193376, 0.39152193, 0.4362586, 0.30849946, 0.36975726, 0.38471645]",disco
"[0.56123716, 0.29555443, 0.36741683, 0.54885364, 0.4015604, 0.49005085, 0.34871578, 0.3953105, 0.2768916, 0.28059343, 0.33512, 0.37111542]",disco
"[0.63780105, 0.3567351, 0.38104868, 0.5422377, 0.38191688, 0.42357928, 0.43372092, 0.6155483, 0.39329875, 0.34424797, 0.5118427, 0.44435614]",disco
"[0.49286705, 0.3538467, 0.38229108, 0.5729228, 0.5571476, 0.64827883, 0.38139853, 0.32601845, 0.3423931, 0.35880002, 0.41120192, 0.3996895]",disco
"[0.33883736, 0.48784646, 0.61502165, 0.40254465, 0.47256827, 0.36652586, 0.41106442, 0.34948474, 0.39911672, 0.5688201, 0.40232337, 0.39736432]",disco
"[0.3843841, 0.39900786, 0.649864, 0.35055465, 0.40919617, 0.5110661, 0.4486532, 0.62100625, 0.34409, 0.3689029, 0.44686577, 0.42242762]",disco
"[0.47343966, 0.30147117, 0.34018064, 0.5441061, 0.51593995, 0.63231677, 0.32094967, 0.2805154, 0.32220566, 0.3492589, 0.39672777, 0.35657284]",disco
"[0.47971368, 0.43233022, 0.4261434, 0.3654805, 0.36119646, 0.3894622, 0.42716122, 0.589569, 0.51730776, 0.41332603, 0.36066502, 0.38806766]",disco
"[0.31160337, 0.22100522, 0.39563942, 0.4390815, 0.44309333, 0.5079959, 0.29884416, 0.3620499, 0.3087895, 0.33533072, 0.3305441, 0.28420734]",disco
"[0.55101293, 0.37888137, 0.40718478, 0.3429388, 0.4291161, 0.37741226, 0.3426696, 0.49802205, 0.41100645, 0.52155954, 0.32903886, 0.40002304]",disco
"[0.44038782, 0.28732085, 0.24693923, 0.28368074, 0.42977256, 0.6027058, 0.37381557, 0.30662924, 0.25307745, 0.24080774, 0.2357291, 0.28234613]",disco
"[0.38840154, 0.42420533, 0.40624344, 0.44752753, 0.48504758, 0.6476289, 0.51159286, 0.43339327, 0.5574081, 0.3918017, 0.3902123, 0.35248092]",disco
"[0.35406715, 0.4548774, 0.28548807, 0.30536994, 0.33953103, 0.542577, 0.48534378, 0.3573938, 0.46141028, 0.35166818, 0.42608693, 0.30091268]",disco
"[0.41588646, 0.3455455, 0.34028378, 0.37609497, 0.5528625, 0.4315998, 0.24586, 0.33150765, 0.31537217, 0.3461318, 0.27990183, 0.32087028]",disco
"[0.62271357, 0.39127305, 0.35393152, 0.43080652, 0.34982613, 0.4196788, 0.363445, 0.4848189, 0.4531554, 0.3432192, 0.40771216, 0.45202893]",disco
"[0.3228356, 0.39594203, 0.4376274, 0.45685008, 0.5520724, 0.46517098, 0.39668155, 0.41737667, 0.48892784, 0.3832888, 0.3083729, 0.34505138]",disco
"[0.47936124, 0.55603164, 0.49441668, 0.42718545, 0.4394972, 0.3983481, 0.47184622, 0.4277592, 0.522176, 0.56169075, 0.65882814, 0.60615236]",disco
"[0.64775735, 0.5290027, 0.5141126, 0.55671036, 0.63319117, 0.5829208, 0.52143824, 0.55941683, 0.54322934, 0.52965957, 0.5351448, 0.66456425]",disco
"[0.46795285, 0.3480287, 0.39476737, 0.42993844, 0.40039903, 0.3332545, 0.33908466, 0.48096934, 0.3968096, 0.39288187, 0.366368, 0.39157724]",disco
"[0.4501325, 0.3684297, 0.3585473, 0.39023358, 0.3807773, 0.48148987, 0.42094266, 0.40607935, 0.3866505, 0.33902073, 0.32014182, 0.31352994]",disco
"[0.49836367, 0.34214202, 0.47611466, 0.3106282, 0.3602903, 0.40318343, 0.35363463, 0.5766755, 0.3634947, 0.40897766, 0.30134177, 0.38084453]",disco
"[0.5649431, 0.37767988, 0.39649215, 0.34256804, 0.4124646, 0.44935346, 0.41090292, 0.5714747, 0.3788789, 0.4220198, 0.43738416, 0.3928422]",disco
"[0.44562197, 0.44414085, 0.63903373, 0.40141302, 0.47790384, 0.6105749, 0.5512667, 0.54858994, 0.39522794, 0.4454255, 0.43753216, 0.42741406]",disco
"[0.5551003, 0.52789396, 0.507442, 0.47931597, 0.32387516, 0.32324043, 0.32778957, 0.47352254, 0.33531177, 0.2347641, 0.45124826, 0.45956665]",disco
"[0.3050149, 0.39782438, 0.3050593, 0.39751527, 0.5853951, 0.40318942, 0.3100913, 0.32803342, 0.5292632, 0.24157254, 0.22420302, 0.42262375]",disco
"[0.5157284, 0.4109083, 0.45749664, 0.35298327, 0.4038094, 0.5225187, 0.3345845, 0.4074189, 0.31008446, 0.45606044, 0.38664624, 0.34045368]",disco
"[0.70098835, 0.43861106, 0.35868266, 0.34153703, 0.40244302, 0.38741514, 0.32480973, 0.4404253, 0.33546147, 0.34208864, 0.44633767, 0.48638958]",disco
"[0.42181888, 0.39375415, 0.5708181, 0.4795595, 0.43457806, 0.48535594, 0.43722564, 0.53483737, 0.5001471, 0.51713574, 0.4369082, 0.40439492]",disco
"[0.42867562, 0.374886, 0.4367117, 0.35265088, 0.3849831, 0.3304665, 0.4199377, 0.524112, 0.4140519, 0.41258973, 0.38799906, 0.53237253]",disco
"[0.3750101, 0.3303999, 0.36080673, 0.2749396, 0.29718977, 0.5953252, 0.33002007, 0.26990348, 0.39920604, 0.46155176, 0.80236495, 0.48298475]",disco
"[0.38633627, 0.45183197, 0.4692085, 0.4278793, 0.5168331, 0.48543134, 0.6252053, 0.4391732, 0.31535417, 0.32965294, 0.34622857, 0.49908382]",disco
"[0.38633627, 0.45183197, 0.4692085, 0.4278793, 0.5168331, 0.48543134, 0.6252053, 0.4391732, 0.31535417, 0.32965294, 0.34622857, 0.49908382]",disco
"[0.3754905, 0.35759544, 0.47837624, 0.45156032, 0.6140512, 0.47052065, 0.45571363, 0.46837425, 0.46523315, 0.53918374, 0.41752243, 0.4359]",hiphop
"[0.49321443, 0.5511517, 0.7130407, 0.8043496, 0.62522304, 0.41586065, 0.29882804, 0.24181677, 0.2699765, 0.33026212, 0.3477388, 0.39502695]",hiphop
"[0.39225036, 0.40130436, 0.41632858, 0.3756684, 0.343718, 0.37097105, 0.30665496, 0.2878972, 0.36184505, 0.46989205, 0.6071159, 0.51729506]",hiphop
"[0.5714958, 0.5505547, 0.5816284, 0.5056281, 0.38393173, 0.34286752, 0.33554924, 0.3340511, 0.33598712, 0.49890006, 0.5551941, 0.6111458]",hiphop
"[0.40285304, 0.37710986, 0.47044718, 0.4102829, 0.47132, 0.4553741, 0.39368522, 0.46964017, 0.528683, 0.52190363, 0.4573176, 0.43349358]",hiphop
"[0.43487057, 0.46968442, 0.48310345, 0.4797589, 0.48781922, 0.5239951, 0.53719974, 0.54139096, 0.5058326, 0.54430187, 0.45666575, 0.4243017]",hiphop
"[0.42536494, 0.39988562, 0.4121594, 0.48367321, 0.5282622, 0.42201653, 0.38719505, 0.4296854, 0.49120003, 0.56754935, 0.52494246, 0.49936062]",hiphop
"[0.3882119, 0.37673894, 0.42931476, 0.5307582, 0.62335074, 0.3743967, 0.3315267, 0.35206988, 0.41296372, 0.48875013, 0.44899803, 0.43483225]",hiphop
"[0.39989927, 0.35146874, 0.32045197, 0.37902328, 0.42399037, 0.43623376, 0.48413977, 0.5075426, 0.57211155, 0.55972654, 0.51112974, 0.4976234]",hiphop
"[0.6223044, 0.53011316, 0.54069346, 0.5957188, 0.6398888, 0.6359423, 0.5602837, 0.48081514, 0.44367266, 0.4652723, 0.5595349, 0.65282315]",hiphop
"[0.40573835, 0.41246223, 0.40387174, 0.42527816, 0.4175813, 0.40481868, 0.4271073, 0.47900495, 0.465117, 0.42144904, 0.43842533, 0.4261862]",hiphop
"[0.37315327, 0.37999928, 0.44649583, 0.45615822, 0.42514583, 0.48100248, 0.42088136, 0.4099276, 0.48436758, 0.55549395, 0.48634282, 0.40959254]",hiphop
"[0.20171966, 0.30671078, 0.33320153, 0.51103294, 0.43391442, 0.3791154, 0.39523515, 0.42418778, 0.40345144, 0.38921922, 0.31210855, 0.215694]",hiphop
"[0.29127315, 0.23415717, 0.3706428, 0.6091389, 0.5559195, 0.38689134, 0.19242232, 0.21521246, 0.26386517, 0.21400248, 0.30291915, 0.44755092]",hiphop
"[0.47260296, 0.4072062, 0.39161673, 0.592895, 0.50558877, 0.346223, 0.41840398, 0.63578236, 0.7768683, 0.5868495, 0.37289345, 0.37060398]",hiphop
"[0.54828066, 0.5416894, 0.49732578, 0.4440976, 0.47067404, 0.42535684, 0.36109287, 0.34608567, 0.34792358, 0.33897913, 0.3611407, 0.4034986]",hiphop
"[0.52180815, 0.54696566, 0.5545406, 0.53806883, 0.43494672, 0.39242697, 0.39457273, 0.45045182, 0.48814586, 0.4356927, 0.3986932, 0.45263937]",hiphop
"[0.55459154, 0.53466016, 0.5223501, 0.4879324, 0.4421309, 0.45200875, 0.4786529, 0.4643419, 0.47466558, 0.53196234, 0.42918384, 0.40108845]",hiphop
"[0.47338578, 0.49243385, 0.53516775, 0.581754, 0.61350024, 0.5652256, 0.4417194, 0.35934135, 0.33217135, 0.34396595, 0.37876198, 0.42278302]",hiphop
"[0.4262765, 0.42649192, 0.4601189, 0.42843553, 0.3727472, 0.36050913, 0.36707205, 0.44283527, 0.4974207, 0.49179003, 0.4838573, 0.42726073]",hiphop
"[0.39441344, 0.3447649, 0.37004068, 0.42117444, 0.44165644, 0.51110864, 0.5308726, 0.58599174, 0.65787137, 0.6405653, 0.53431004, 0.45022497]",hiphop
"[0.36045554, 0.3625336, 0.3759309, 0.439574, 0.42446873, 0.49810046, 0.64331317, 0.5429437, 0.47527876, 0.3835045, 0.33012548, 0.32472125]",hiphop
"[0.47455353, 0.4732404, 0.40575346, 0.3357054, 0.37340188, 0.48442543, 0.41483527, 0.3824096, 0.44054407, 0.4427478, 0.54979956, 0.49693847]",hiphop
"[0.32198948, 0.27654842, 0.38003966, 0.3329099, 0.3448049, 0.48648238, 0.4281753, 0.61861, 0.4223426, 0.40512657, 0.29098916, 0.26455507]",hiphop
"[0.31624398, 0.3377128, 0.38971382, 0.39917803, 0.42049086, 0.50064445, 0.5498884, 0.5234138, 0.5170071, 0.4962526, 0.38923872, 0.33063608]",hiphop
"[0.38059786, 0.3450784, 0.37684408, 0.4489527, 0.52960956, 0.5727358, 0.5804292, 0.62360764, 0.6710848, 0.6169396, 0.5043884, 0.43780574]",hiphop
"[0.4922804, 0.45271477, 0.48459706, 0.48136878, 0.47625566, 0.49783334, 0.48485562, 0.5161237, 0.4727925, 0.42859662, 0.43715194, 0.48276895]",hiphop
"[0.53992647, 0.5414464, 0.5649954, 0.40905654, 0.31403664, 0.29950273, 0.32181063, 0.32818854, 0.33235478, 0.40756375, 0.4929353, 0.5841905]",hiphop
"[0.6322662, 0.35751373, 0.263761, 0.23196234, 0.2406244, 0.24408849, 0.31223923, 0.42427775, 0.42480066, 0.414105, 0.42565587, 0.52302194]",hiphop
"[0.36310324, 0.380748, 0.36007738, 0.4510721, 0.5139424, 0.37649202, 0.39417875, 0.46384987, 0.5819973, 0.50245804, 0.457966, 0.4272132]",hiphop
"[0.6900166, 0.6027597, 0.49231282, 0.49258628, 0.4957694, 0.5284978, 0.53773624, 0.52964044, 0.47370547, 0.4964133, 0.5522133, 0.5791455]",hiphop
"[0.43892416, 0.41009593, 0.4578365, 0.40187454, 0.49904177, 0.47774112, 0.37371683, 0.46648678, 0.5463936, 0.68184763, 0.5474818, 0.4567077]",hiphop
"[0.5252238, 0.54530656, 0.48688838, 0.49849725, 0.508747, 0.44167826, 0.47426355, 0.42628965, 0.4775787, 0.4295812, 0.41411015, 0.47579932]",hiphop
"[0.46897227, 0.50274426, 0.54141104, 0.58643913, 0.5350969, 0.5836527, 0.48868036, 0.40471572, 0.44730338, 0.44400507, 0.5183684, 0.4752056]",hiphop
"[0.4484732, 0.47340518, 0.48249662, 0.51178557, 0.5015431, 0.4880902, 0.45704412, 0.43768394, 0.46029258, 0.43210903, 0.49955794, 0.461207]",hiphop
"[0.5865858, 0.4876892, 0.39753255, 0.33314177, 0.34343284, 0.38759503, 0.4824505, 0.5347706, 0.6560827, 0.7556761, 0.7174621, 0.67173266]",hiphop
"[0.4259453, 0.4083687, 0.50740176, 0.60489863, 0.4570435, 0.4322844, 0.44530812, 0.52713126, 0.6411486, 0.66063833, 0.6260075, 0.47689977]",hiphop
"[0.40801558, 0.4338872, 0.455725, 0.37138405, 0.3702064, 0.4111676, 0.39160174, 0.48260224, 0.40755603, 0.35202116, 0.41747898, 0.4083142]",hiphop
"[0.2912125, 0.2779159, 0.3851959, 0.30483365, 0.33007678, 0.4347126, 0.47384024, 0.4825586, 0.4344489, 0.5318369, 0.48052242, 0.3530634]",hiphop
"[0.4413303, 0.40625578, 0.41258183, 0.41187012, 0.38441736, 0.3753105, 0.35834292, 0.41108477, 0.34044203, 0.39200768, 0.40951386, 0.37028798]",hiphop
"[0.2411533, 0.4101859, 0.3293274, 0.523097, 0.32424837, 0.33561337, 0.40957224, 0.30299747, 0.28911462, 0.26952514, 0.35794854, 0.35645425]",hiphop
"[0.40461403, 0.46746933, 0.42733076, 0.3623077, 0.40020105, 0.4046376, 0.44594526, 0.52301776, 0.5375037, 0.44088495, 0.33773637, 0.35348752]",hiphop
"[0.42768297, 0.49630156, 0.66008145, 0.7613102, 0.59234685, 0.45070395, 0.36705434, 0.36974967, 0.3411485, 0.30395198, 0.28927675, 0.33333045]",hiphop
"[0.420699, 0.42871866, 0.3177496, 0.40252477, 0.6397544, 0.3526686, 0.30887774, 0.4089588, 0.55095744, 0.66130364, 0.45310152, 0.39057258]",hiphop
"[0.30448705, 0.2798898, 0.3500263, 0.30710772, 0.36266991, 0.3300956, 0.4314924, 0.42306075, 0.36624268, 0.4224232, 0.3263106, 0.348557]",hiphop
"[0.4413303, 0.40625578, 0.41258183, 0.41187012, 0.38441736, 0.3753105, 0.35834292, 0.41108477, 0.34044203, 0.39200768, 0.40951386, 0.37028798]",hiphop
"[0.5370968, 0.5019103, 0.4823791, 0.50267327, 0.53984284, 0.518839, 0.42625684, 0.40777016, 0.45032617, 0.5173442, 0.52991915, 0.49436083]",hiphop
"[0.37857753, 0.3703492, 0.3884085, 0.41027406, 0.48054054, 0.5237539, 0.5401578, 0.5696452, 0.53076124, 0.44362447, 0.37764412, 0.37925848]",hiphop
"[0.32163647, 0.28571787, 0.27977747, 0.3622005, 0.5343288, 0.49267125, 0.4529376, 0.46118173, 0.46705952, 0.58747995, 0.44270658, 0.31073526]",hiphop
"[0.5012045, 0.5056044, 0.4841472, 0.44031957, 0.40564603, 0.3978212, 0.38217384, 0.4183538, 0.52002525, 0.6289026, 0.57790315, 0.54643166]",hiphop
"[0.4206627, 0.4090427, 0.3904658, 0.4745948, 0.45816013, 0.4607138, 0.4310289, 0.41009918, 0.3883096, 0.39163652, 0.45600927, 0.4329234]",hiphop
"[0.39921957, 0.37695715, 0.4193708, 0.47387832, 0.46603003, 0.33061782, 0.28834337, 0.31881455, 0.32025492, 0.45836732, 0.4464024, 0.42367193]",hiphop
"[0.5279812, 0.42498764, 0.4429969, 0.4383113, 0.35608193, 0.3783972, 0.3659474, 0.37464064, 0.42061743, 0.5098492, 0.6314614, 0.6635509]",hiphop
"[0.5519639, 0.47300163, 0.44837677, 0.4704445, 0.44527295, 0.46058428, 0.4014486, 0.50020975, 0.6072693, 0.5619408, 0.5944077, 0.5660328]",hiphop
"[0.56530887, 0.5088069, 0.4180116, 0.37009394, 0.3665115, 0.37630948, 0.41410923, 0.4411891, 0.44219905, 0.44316682, 0.490635, 0.52859384]",hiphop
"[0.27883238, 0.37647805, 0.45152864, 0.5856029, 0.56273675, 0.44938865, 0.40937468, 0.33089367, 0.2796933, 0.28131443, 0.3621718, 0.3186579]",hiphop
"[0.47873655, 0.39316663, 0.3626337, 0.40761596, 0.49291614, 0.57156324, 0.55195254, 0.5220282, 0.49294958, 0.5210753, 0.54646283, 0.55818385]",hiphop
"[0.20116918, 0.20903014, 0.29326004, 0.39378992, 0.418026, 0.3512432, 0.4464863, 0.6300105, 0.6578979, 0.6026109, 0.36766595, 0.23691644]",hiphop
"[0.5053122, 0.50122035, 0.47640997, 0.4461172, 0.4772398, 0.434606, 0.44941908, 0.5069234, 0.54280156, 0.62869704, 0.5826739, 0.52302724]",hiphop
"[0.5267752, 0.45202845, 0.44637182, 0.47308737, 0.5490087, 0.68577373, 0.5459889, 0.44883287, 0.4533681, 0.50348115, 0.45533052, 0.45648977]",hiphop
"[0.4686902, 0.42200556, 0.43690056, 0.40005037, 0.30925295, 0.2729948, 0.32595164, 0.4299525, 0.57784045, 0.5836495, 0.522582, 0.52542114]",hiphop
"[0.59048474, 0.4819725, 0.4028052, 0.36064118, 0.4592398, 0.50110835, 0.48077643, 0.48399433, 0.45859885, 0.44529745, 0.50172764, 0.5159808]",hiphop
"[0.4446412, 0.40865526, 0.4487549, 0.48274264, 0.5504997, 0.49282533, 0.50645256, 0.48137936, 0.4706251, 0.45350608, 0.4535913, 0.4687074]",hiphop
"[0.40630925, 0.40393594, 0.35448727, 0.3924179, 0.3846882, 0.42483985, 0.53476816, 0.4455803, 0.4459094, 0.492093, 0.58208805, 0.48016316]",hiphop
"[0.35337624, 0.3475711, 0.3345222, 0.36427912, 0.37535244, 0.39000705, 0.3744746, 0.40052822, 0.55589277, 0.55404484, 0.46062165, 0.3878879]",hiphop
"[0.44593692, 0.4837824, 0.5236553, 0.5316554, 0.5000842, 0.4418832, 0.39823928, 0.318472, 0.28582767, 0.3168929, 0.36209533, 0.40252832]",hiphop
"[0.62180334, 0.5390455, 0.34853032, 0.2816974, 0.24986015, 0.21835098, 0.3740118, 0.32209566, 0.37817037, 0.4335559, 0.4953078, 0.65529394]",hiphop
"[0.55284065, 0.48355916, 0.5029228, 0.4417748, 0.40489957, 0.4289279, 0.45777062, 0.5269854, 0.5469915, 0.5432609, 0.53805333, 0.5520518]",hiphop
"[0.33387086, 0.33235213, 0.34667158, 0.40497828, 0.47575697, 0.45104358, 0.44386655, 0.4461466, 0.47262236, 0.5804903, 0.45054713, 0.32691947]",hiphop
"[0.42701837, 0.41062135, 0.4244929, 0.41980666, 0.41566244, 0.4312086, 0.45428273, 0.5110463, 0.60258776, 0.6810541, 0.5901116, 0.5061601]",hiphop
"[0.33913067, 0.2945644, 0.31906462, 0.3340833, 0.42030975, 0.5593543, 0.53912526, 0.5136611, 0.48109075, 0.45283553, 0.49687627, 0.42093095]",hiphop
"[0.4830399, 0.536286, 0.5636817, 0.49960816, 0.38231412, 0.34968886, 0.35134202, 0.38621065, 0.34625262, 0.32885283, 0.30111623, 0.31670058]",hiphop
