features,class
"[-77.00406, 68.31946, -0.6473913, 30.70986, 3.9499156, 5.493636, 3.3855946, 3.0454907, 5.648922, 4.724795, 4.2856207, 3.46072, 2.8874722, 1.4367248, -2.2967932, -2.5643852, -5.014582, -3.964501, -5.7228184, -0.0402067, -2.8979743, -2.3223047, 2.496033, 1.4500628, -1.1696025, -1.4756175, -1.7742454, -0.31538096, -1.7300589, -5.906189, -0.37121454, 0.23770414, -2.7683868, -3.0113065, -1.1765263, -1.804253, -2.8674316, -4.494666, -4.208687, -2.1146739]",hiphop
"[-74.73161, 48.89044, 3.8210833, 36.29552, 12.96853, 13.447174, 9.112768, 12.724714, 2.4919138, 12.091033, 8.99561, 3.9080641, 4.785855, 1.4901078, 3.0510886, 4.4357505, -4.1812606, 2.8459814, 2.7624748, 2.778491, -1.7852907, 1.23496, -2.5535443, 0.71750563, -0.9185164, -0.49289367, -4.744722, -2.3565342, -2.4065516, -2.5733294, -3.1673307, -3.141802, -4.364923, -5.577385, -6.50455, -4.68444, -5.61426, -2.2511618, -2.62215, -3.5219424]",hiphop
"[-154.78532, 113.06958, -3.8357592, 18.290533, 13.33117, 8.434421, 8.840064, 11.33439, 8.993481, 10.143327, 6.199292, 9.774344, 9.39089, 2.339835, 2.9200807, 7.5980115, -2.6489346, 0.9039407, 0.50231266, 0.8038201, -3.3894722, -1.3888396, -1.3138108, -5.0730257, -5.330536, -6.780133, -6.4599676, -6.7935534, -1.2536883, 6.3527484, 10.764892, 10.327506, 4.7453394, -1.5603516, -7.290891, -7.8057647, -3.5810788, 0.5219928, 0.16487102, -4.3117113]",hiphop
"[-268.93674, 79.90777, -16.974985, 19.053911, 2.3454297, -7.1083302, 4.773146, -7.59437, -10.017847, 10.818717, -2.7683127, -5.4811974, 2.299792, -6.8884115, 0.3921533, -1.9245324, -8.534197, -3.2074516, -4.3392024, -1.4619552, 0.5277717, -2.4806736, -0.8765699, 0.08686579, -2.645059, -2.8600864, -1.9876193, -1.4470357, -1.4197266, -1.6744725, -2.040927, -1.0046002, 1.1640203, -0.48716006, -1.7190942, -0.720498, -0.047581114, -1.7917236, -0.97740144, -0.067154996]",hiphop
"[-120.94078, 77.27129, 29.06561, 10.437187, 3.5667598, 5.3683963, 5.198555, -0.8017179, 1.3497725, 2.302974, 3.0739121, 1.1976855, -0.67196214, -4.940569, -0.06167843, -4.4861, -2.215482, -1.3785951, -3.080928, -7.357733, 0.94778883, -3.571522, 0.14182656, 4.848013, 0.07676531, 4.972786, -2.4176152, 3.989556, 0.94818616, 0.016618116, 0.7799285, -3.532173, -0.78491265, -0.85308397, -1.0655488, -0.37240887, -2.587375, -1.1249565, -2.1173697, -2.7136261]",hiphop
"[-75.62651, 91.01366, 9.83432, 25.111555, 11.793615, 10.168802, 0.11760899, 8.224964, 1.6325192, 0.48827597, 1.8103347, 5.4946136, 1.3010278, 1.144948, -1.1759856, 0.39030695, -1.2030307, -2.0509994, -1.1986287, -2.6345057, -3.2338753, -2.087531, -2.1705143, -4.658815, -4.1113825, -3.2262177, -2.7930083, -0.6967028, -1.4630152, -0.2302095, 0.36020005, 0.6928517, -1.4924265, -2.317152, -2.2779408, -2.2679026, -1.8964831, -2.9721432, -0.62544173, -0.33143997]",hiphop
"[-76.705734, 52.78695, 34.63606, 26.197575, 16.664793, 11.354165, 5.861285, 6.9141855, 3.6776621, -0.95861524, 3.87444, 4.487364, 0.6391593, 5.4336534, 4.1947055, 0.81152654, 1.6309175, 0.69367623, -2.8054793, -3.4080603, -4.520927, -8.616463, -5.9483037, -4.9827485, -3.0170038, -1.5969478, -1.2630129, -2.2058284, -2.6915734, -5.116915, -2.6561832, -1.7229, -0.1412341, 1.1751986, -0.18768018, -0.4277789, -1.3626734, -0.8068672, -1.5819445, 0.103325926]",hiphop
"[-87.56048, 79.35381, 25.052843, 45.152496, 11.185015, 18.171783, 3.5164936, 6.999547, 1.2637459, 2.3608532, -1.7756817, -0.008662579, -2.7024157, -0.48379934, -5.2555757, -3.8656323, -2.5043306, -4.6742926, -4.9827003, -4.4252176, -7.057353, -5.7863245, -4.878748, -5.0498886, -3.6870234, -3.496687, -3.439644, -1.5578034, -3.2306235, -2.0381517, -1.247004, -2.4804773, -0.19367507, -0.070545875, -0.17284137, -0.7189494, -0.20324028, -1.5935546, -1.9666033, -1.1151192]",hiphop
"[-44.586338, 41.58716, 29.919216, 51.871937, 12.878272, 13.72171, 7.9571733, 9.288721, 8.39591, 1.9085698, 1.1404614, 4.5597878, 5.5193515, 1.3191726, 2.3586175, -0.8025534, -4.256165, -3.574641, -3.8377788, -4.442885, -5.5170717, -4.4459696, -3.084774, -0.0067166286, 0.71624655, -0.4003422, 2.9003808, -0.43191501, -3.533143, 0.39637938, -3.711436, -4.807109, -1.5572408, -2.378038, -5.237482, -4.3857756, -1.7060479, -3.187493, -3.5618021, -5.853865]",hiphop
"[-114.05457, 110.12894, 17.897541, 37.944332, 27.98762, 1.405787, 15.552603, 1.4244989, 7.359582, -3.319526, 8.256998, -0.18890655, 0.6798426, 3.3433783, -2.4709632, 0.7678117, -4.8511853, -2.3955529, -3.285419, -4.608737, -2.1879892, -0.78538615, 0.028620532, -3.8872821, -2.0455878, -3.355677, -4.099647, -0.834039, -0.6564613, 0.44156873, -0.8030918, -3.2754745, -2.8951347, -3.0347087, -4.356558, -3.7815702, -4.2144527, -3.3331838, -4.0134153, -4.776345]",hiphop
"[-78.70536, 73.10555, 21.826069, 49.19616, 3.1053555, 18.316319, 1.8645644, 8.3988495, 1.426505, 4.221521, -1.3166568, 1.2564663, -3.0075817, 1.8005416, -1.8447683, -0.9998016, -1.9077119, -2.6412976, -4.7969174, -4.8740335, -3.0464468, -3.096797, -0.73883224, -2.3100426, -4.2455993, -5.72477, -5.461931, -4.4493265, -4.0433826, -1.0882913, -2.5299554, -2.2550955, -1.812768, -2.6159925, -3.8436685, -4.088914, -2.0941217, -1.9901025, -2.3475149, -2.4924538]",hiphop
"[-146.45955, 81.55766, 31.96333, 22.411772, 5.077597, 13.6172695, 6.487694, 8.408617, 4.4354043, 4.9975214, 1.8295836, 2.8662937, 4.52971, 3.8548667, 1.336745, 1.2318839, 0.5796159, -0.16625896, -0.65098315, -0.082221225, -2.821577, -1.6043754, -1.5608971, -1.8808918, -1.0939395, -0.75798845, 1.5614592, 4.419511, 3.6417084, 3.492602, 3.8116891, 0.82058007, -1.7994142, -0.96195865, -1.3645453, -1.6674426, -0.94091034, -2.3526495, -2.1715913, -2.4805663]",hiphop
"[-144.9216, 66.675064, 44.269444, 22.51216, 6.504938, 8.847096, 11.890135, 5.838831, 3.0452943, 6.454954, 3.565836, 2.5241907, 3.8298788, 3.719332, 6.821737, 5.0646563, 0.47777045, 1.081603, 1.9556488, -0.07338597, 0.15065013, -0.87325484, -0.7358012, -1.1213584, -0.6822899, -2.1413407, -0.9448452, -1.9796467, -2.0143046, -1.8010975, 1.0609705, 1.6863178, 1.910273, 2.3532684, -0.16780108, -1.0000764, -0.7698661, -2.639017, -2.640372, -1.1396332]",hiphop
"[-104.79348, 64.03617, 28.8045, 10.56003, 15.176524, 13.067325, 8.025533, 5.239075, 6.7465467, 5.1255465, 4.450881, 4.4701214, 3.3572874, 2.427763, 0.18994236, -1.5184565, -2.5634263, -1.191898, -2.1913831, -1.8783262, -5.0759788, -2.7192674, -3.6991937, -3.7065454, 1.1102788, 5.0005317, 4.796872, 6.0907583, 1.5949386, -1.3140199, -1.0317796, -0.9522672, 1.0217469, 0.6138496, -2.176131, -0.06506103, -0.8918944, -0.5487824, 1.7908294, -0.27255893]",hiphop
"[-161.52745, 104.06318, -10.907194, 43.697933, 13.963114, 14.444334, 7.506866, 9.481524, 6.4333916, 6.989431, 1.3591906, 4.434304, -2.9288795, -3.216544, 0.03854467, 4.1522975, -6.4352865, -4.963188, -4.2097697, -2.277888, -3.9066608, -3.96068, -5.353061, 0.05735978, -0.45292315, -3.289021, -0.94883037, 1.5685263, -3.693633, -8.888989, -1.4956785, 0.9766419, -1.6549934, 3.5896647, 4.2780433, -3.1590512, -6.7268677, -0.74351394, 0.96834415, -5.2681365]",hiphop
"[-101.071526, 72.41138, -2.3714323, 46.02547, 5.5287857, 24.215315, 3.5469203, 14.532065, 5.650925, 13.522768, 4.9679728, 9.9139805, 2.9338572, -3.011142, -1.2484565, 2.3096156, -2.8161366, 1.7621337, 0.8564974, -4.3606477, -3.843638, -4.8106036, -2.4106452, -3.5868888, -5.508635, -2.9742603, -1.1842837, 1.3933196, 0.33662257, -2.4732249, -6.3733134, -7.892122, -3.9290953, -1.2366369, -1.2214962, -1.3510182, -3.8873234, -2.4768922, -3.7343516, -4.7033353]",hiphop
"[-113.623055, 87.05368, -0.64112407, 52.261642, 19.37811, 19.675209, 15.385646, 13.703338, 6.950013, 9.077205, 7.971615, 4.4166303, -0.15431142, -0.43441978, 0.22512798, -0.83285683, -2.1803095, -1.9919996, -4.4398932, -4.299701, 1.8623211, 4.2982078, 1.5556475, -1.7232563, -3.3552923, -3.4286616, -4.3477077, -6.7973175, -2.3776217, -2.506738, -5.476262, -2.7213907, -3.2266228, -3.595463, -3.7719269, -3.5221083, -3.0454826, -2.6929715, -3.0837517, -2.9244967]",hiphop
"[-109.82442, 63.054916, -13.828153, 43.01986, 6.1724052, 23.183786, 8.033159, 10.669684, 0.968362, 5.329999, -1.8259578, -1.4317561, -1.8608029, -3.1810365, -4.737015, -3.8031566, -5.5285573, -3.1891098, -3.2604816, -3.926867, -5.5258555, -3.7319891, -4.4341464, -3.4057658, -0.8460481, -1.8906552, -2.0634408, -2.331225, -2.3636487, -2.2198832, -2.6815984, -2.6799626, -4.801054, -3.9134371, -4.3295546, -3.3785799, -3.5653286, -3.623327, -2.1222935, -0.55504525]",hiphop
"[-133.19142, 93.95369, -2.2407176, 50.202217, 12.499554, 15.040485, 11.499115, 10.2495985, 7.9568853, 10.791148, 1.9635901, 5.197947, 1.0622268, 2.167043, -1.5164307, -0.45047003, -2.4652188, -3.8745015, -1.7067004, -2.768504, -3.9139733, -4.53036, -3.820742, -7.947545, -4.3030863, -3.161032, -1.1365981, -1.9251543, -3.1452754, -2.504336, -1.5856609, 0.058940466, -2.5898488, -2.7544348, -1.1257435, -0.6091335, -3.2449834, -3.7055302, -1.7154487, 0.2798496]",hiphop
"[-153.54395, 92.79628, -15.8539295, 57.933186, 8.580764, 18.461569, 13.279114, 11.165099, 7.618666, 12.9682, 5.6574016, 7.0170255, 2.8851962, 1.6129954, 0.013288859, 3.026649, -0.23386581, -1.3898926, -2.3185623, -1.3301163, -2.7164967, -1.4853559, -1.5164894, -1.2768974, -0.7437513, 0.011198842, -1.569987, -3.03968, -3.8105733, -2.800808, -3.3776796, -0.43557194, 0.3677514, -0.15713465, -3.7124627, -4.90078, -4.979151, -3.5206392, -4.1667542, -2.061036]",hiphop
"[-127.280014, 95.79218, -12.782047, 37.926857, 20.56561, 23.20185, 8.269457, 9.6126375, 8.668725, 5.5100327, 6.6769104, 4.0242624, 1.7337765, 0.70892125, -0.43177137, 2.2407367, -1.6001177, -1.2176807, -2.214381, -0.7449837, 1.0839217, 1.5743995, -5.3487835, -2.9514744, 0.6038641, -0.51302266, 1.1749662, -1.7027686, 1.0531906, -0.10681046, 0.32388407, -2.206296, -6.367308, -1.8628647, -4.724045, -1.8456697, -3.4244897, -0.2526502, -1.0793849, -1.0645082]",hiphop
"[-144.11632, 73.39045, 4.657706, 24.01729, 12.901474, 14.00732, 8.624697, 6.899631, -1.2319988, -0.85806066, 1.1545575, 2.579781, -1.1144277, 3.1324372, -4.2417855, -0.46726364, 1.6489607, 1.2019846, -0.48108378, -2.0395997, -0.80165416, 0.12391278, -1.0303316, -4.554145, -4.194517, -3.6604342, -5.007098, -5.810724, -3.1596906, -2.1126733, -6.783179, -3.917113, -2.467226, -2.7085311, -2.0673728, -1.3892567, 2.1366355, 1.1129888, 1.2228298, 1.410326]",hiphop
"[-98.853745, 71.11213, -10.053335, 31.729233, 5.147712, 1.8780879, -8.90375, -4.26225, -5.964684, -4.266651, -0.6641836, -1.8670931, -0.51587856, 2.577532, -1.0610515, 2.2003837, -3.9452794, 1.2060615, 0.27784672, 0.06560911, 0.32292116, 0.35166258, -0.34339067, -2.8421378, -1.3494264, -1.1278151, -1.2618535, -0.39821535, 0.15098177, 2.5458095, 3.0522456, 1.1996851, -0.18389167, 0.6904838, 0.39824834, -0.6679174, -0.3623011, 1.0133858, 3.4431453, 0.719124]",hiphop
"[-82.389885, 69.9665, 10.699051, 48.823395, 4.650189, 13.297806, -1.7968223, 5.1300416, -1.0847992, -2.7969444, -2.5503407, 0.22138514, -3.1227167, 2.3073792, -2.7005348, -0.77895916, 1.7283928, -5.130926, -5.6986775, -3.7948177, -5.275442, -5.3497252, -4.3199196, -5.9576173, -4.959086, -6.3063745, -5.074898, -3.6119988, -3.6588335, -1.7437215, 0.68997145, 2.8271723, 5.552556, 3.6907809, -0.17129637, -0.42024946, -3.3237615, -1.5652875, -0.24735996, -0.58701247]",hiphop
"[-140.10194, 77.09097, 42.042377, 31.247862, 12.197926, 10.21417, 3.7384353, 8.296796, -1.5552227, -1.76049, 3.6245475, 4.591823, -2.5488021, 1.8554648, -2.7649345, -3.618874, -2.6323535, -1.5260715, -2.652154, -5.081056, -3.3181615, -3.0635192, -4.7666545, -4.964742, -3.694558, -5.689608, -3.6554906, -3.7216702, -5.1899934, -2.203679, -2.689874, -2.2384644, -3.059373, -2.5913374, -1.7576524, -1.1967418, -2.4152856, -1.4257152, 0.5224259, -0.55992186]",hiphop
"[-111.97783, 89.09961, 13.175455, 36.359657, -3.276571, 3.877864, 0.56019145, 6.327396, -2.1887617, 2.9669955, -1.6431162, -0.37794453, -3.478565, 0.77005047, -0.22705074, -3.190697, -3.7023087, -3.9954925, -3.0225985, -2.4588232, -2.0965858, -0.7288231, -3.1916132, -2.6567988, -1.7701004, -3.0313022, 0.6682213, -1.3639517, -1.9478494, -0.5765397, -2.123049, -3.4617867, -3.9292207, -3.5497053, -1.4072808, -0.9832574, -0.28767127, -1.369069, -2.0274115, -2.0159132]",hiphop
"[-74.66587, 58.725624, 9.9149685, 21.557991, 15.055373, 4.9287863, 2.2788138, 5.463174, 3.1182055, 0.5998957, 2.4616172, 4.2016363, 3.4685113, 3.595682, 2.7739654, 1.8868796, -1.6994164, -1.1438513, -1.3498927, -4.013917, -6.5760784, -5.8548055, -3.8283386, -0.7851467, 1.865205, 4.822546, 5.372335, 1.4951115, 1.7620294, -1.5524434, -1.8393294, -2.2950544, -1.6967279, -1.7989119, -1.0075845, -1.7105788, -2.2910316, -2.875694, -3.635906, -1.6208332]",hiphop
"[-66.12838, 74.913, 20.638702, 39.30214, 8.165499, 15.136998, -0.37553477, 5.5735135, 1.4621953, -0.6499287, -1.5591092, 1.443108, -2.4078412, -2.1948066, -4.324259, -4.4145594, -5.126608, -4.293459, -6.3408685, -5.016051, -6.2664266, -5.078204, -3.16886, -3.183491, -1.7327404, -2.7390447, -3.3637145, -0.32540974, -2.874513, -1.5096887, -0.3599653, -2.946089, -0.7660015, 0.010710112, 0.023639617, -1.0827316, -1.5298326, -2.494114, -2.7647939, -1.3972883]",hiphop
"[-59.28568, 36.266663, 39.8319, 49.966923, 10.147771, 16.897055, 9.78029, 4.446478, 2.4262035, 1.7045094, 2.3705525, 3.9136555, 3.1900172, 2.6282756, 3.2219524, 1.4744266, -0.69306046, -3.158557, -2.0991607, -2.3765256, -1.5671258, -5.9740496, -4.697107, -3.8067925, -6.5454745, -7.547147, -1.4668922, -3.9298487, -4.524345, 2.0240643, -0.12606469, -1.7190381, 1.0477865, 0.60985774, -1.9479003, -2.2224944, -0.5560922, -1.6351361, -2.628015, -3.6546159]",hiphop
"[-81.72639, 82.33733, 53.536568, 25.525997, 15.728674, 19.205505, 8.432266, 6.390246, 0.20682299, 0.13791873, 1.2020646, 1.532111, -0.73049814, 1.3523008, -0.38841528, -3.121266, -0.49184772, -0.7469335, -3.7749355, -2.5100982, -4.4787354, -4.737648, -5.6239824, -5.109106, -2.8751826, -3.8304973, -5.0199685, -0.7937607, -2.0885098, -2.372688, 0.06431236, -4.0939026, -0.5513177, 3.0315182, 0.33520687, 1.4273902, 1.8787737, -0.35175133, -2.7224052, -2.2357957]",hiphop
"[-78.83389, 51.52047, 42.246727, 30.081593, 20.089993, 6.9738503, 8.016349, 6.873313, -4.6300087, 3.650249, 3.6282666, 4.323653, 2.5973763, 0.7570468, -9.165191, -2.1635938, -2.675781, -5.526809, -1.3248781, -2.478191, -9.021466, -2.5961413, 0.081451155, -7.3897986, -2.7463546, -2.4172585, -7.372855, -1.2194986, -5.3116474, -5.6082263, -1.2086815, -9.555872, -2.3337011, -4.4127235, -2.3670497, -6.3044457, -4.694502, -3.2710328, -8.732856, -2.7758167]",hiphop
"[-118.05631, 102.20693, 20.763098, 36.992615, 24.375977, 7.8266516, 15.940077, -1.5931472, 6.758074, -0.77758014, 8.574868, 1.4911983, -4.211417, 3.0170677, 1.001868, -0.98992103, -5.462844, -1.2905504, -4.243604, -5.021297, -1.0983444, 1.3840706, -0.15897378, -3.2978566, 0.03787347, -3.8695757, -5.8599625, -1.3630748, -3.465772, -5.2163057, -4.57213, -3.5463455, -2.1179838, -3.4330342, -2.9490564, -2.0717332, -3.9353826, -1.2639642, -1.5033038, -4.548765]",hiphop
"[-78.21304, 70.18442, 45.89907, 42.0747, 15.084578, 10.687759, -0.69573396, -0.6118224, 0.36743763, -0.3583588, 1.0923243, -0.6734942, -0.8149564, -0.819042, -4.24915, -6.084853, -2.9591346, -3.7049592, -4.6043963, -4.980039, -5.517368, -6.234986, -4.314337, -3.7217917, -2.0706787, -1.9768754, -0.4832078, -0.53170323, -1.1284183, 1.1142018, -0.06037406, -1.9796693, -1.2360727, -2.5013626, -1.8337489, 0.48580712, -1.0500754, -0.061388504, -0.39457273, -1.4327372]",hiphop
"[-68.91117, 62.395336, 24.27625, 53.779545, -1.9351077, 12.820083, -4.355874, 12.3553915, -0.21981908, 9.055807, -0.97975254, 3.9336565, 1.9129128, 2.2534542, -2.5323775, -3.540817, -2.9367027, -3.6556938, -3.4215834, -3.7172928, -3.8407047, -2.0650227, -2.1859112, -2.9566064, 0.03328415, -3.5713804, -2.7288442, -2.793515, -0.68668103, 0.054325555, -1.0247451, -0.39980075, -0.7297234, -1.5478251, -0.3543005, 0.25476444, -0.25297275, 0.08777585, 0.43702835, 0.03980361]",hiphop
"[-94.559555, 51.67703, 17.531384, 28.92272, 2.0536478, 3.7297475, -1.8468492, 4.372743, 8.770599, 2.1283352, -1.3841965, 4.6820245, 4.0688467, 0.0076912087, 0.20955455, -0.44154206, -4.121804, -1.1049199, -0.12459452, -2.7599957, -3.9689105, -4.406207, -1.3344709, -5.411642, -3.0532553, -4.6745343, -2.0633407, 0.08526694, -1.4816756, 0.6442232, 0.5934796, 0.44205016, 1.4660336, 3.1935244, 2.541856, 4.80159, 1.3063726, 2.025304, 0.21605851, -0.86831474]",hiphop
"[-111.275314, 89.93035, 4.450366, 14.5376835, 9.927538, -9.4755535, 2.9035454, -0.1585431, -3.0790896, 3.25741, -1.5119748, 1.5706158, 2.3876393, -1.1697705, 0.8656742, 0.6658926, -5.1654663, 2.7177017, 2.351001, -0.25273964, 0.2650882, 4.159248, 1.7785913, 2.0664475, 5.6782374, 2.8685746, 2.1440823, 0.91138434, -0.69758755, 2.14218, 0.3371603, -3.8358672, -4.135189, -2.592342, 0.21323258, 2.8695133, 2.503125, 3.654132, 3.9991663, 4.399497]",hiphop
"[-25.85015, 70.90157, 9.568534, 17.494287, -1.6235471, -0.5374489, 0.2639299, -4.636478, -0.5794759, -3.0673738, -2.406686, 0.38423532, -2.147279, -0.3335948, -2.3723738, 1.9410757, 1.3159381, -1.2813125, -2.0177338, -0.1935895, -2.3365052, -1.3961211, -0.5341376, -3.511951, -2.2483885, -3.6656485, -3.3063905, -0.80999905, -0.4756018, -1.5458469, -4.51338, -1.4199358, 1.1548924, 0.5063948, -0.8168491, -3.3301952, -3.5035796, -1.8789583, -1.8840024, -2.8872173]",hiphop
"[-111.275314, 89.93035, 4.450366, 14.5376835, 9.927538, -9.4755535, 2.9035454, -0.1585431, -3.0790896, 3.25741, -1.5119748, 1.5706158, 2.3876393, -1.1697705, 0.8656742, 0.6658926, -5.1654663, 2.7177017, 2.351001, -0.25273964, 0.2650882, 4.159248, 1.7785913, 2.0664475, 5.6782374, 2.8685746, 2.1440823, 0.91138434, -0.69758755, 2.14218, 0.3371603, -3.8358672, -4.135189, -2.592342, 0.21323258, 2.8695133, 2.503125, 3.654132, 3.9991663, 4.399497]",hiphop
"[-79.72858, 62.312958, -5.1254992, 18.232164, 12.871769, -14.090276, 4.9098263, 1.6790172, -5.7725415, 0.82087576, -3.799455, 2.0151176, 3.4152286, -2.8603146, 1.2713984, 1.7471728, -2.265965, -1.0283941, -4.603296, -2.8218296, -1.5201931, -1.8154329, -0.4133038, 1.4728498, -2.5111637, -2.0045292, -0.16845065, -0.72423345, 1.9245328, 3.0206516, 3.351095, 2.1152694, 1.3219594, 0.85398257, 0.11429449, -0.9662924, -1.3835101, -0.4465197, -1.209574, -1.8850466]",hiphop
"[-64.0287, 50.810192, 6.6335435, 27.82341, 6.641089, 0.3042193, 2.8312953, 3.2257662, 0.1621327, 0.6087187, 0.092836656, -5.0643573, 2.664931, -1.6399987, 3.1024873, 5.156638, -0.84149176, 4.844521, 0.24584654, -4.8553863, -3.661733, -0.9852407, -2.5240219, -2.9656377, -0.9450328, -4.2345805, -1.9683481, -0.5478288, -1.7542924, 1.313893, 3.7844727, 5.3964615, 6.9221, 4.8477654, 2.0141156, 1.207784, 0.42872104, -0.86071825, 0.33860826, 1.2760886]",hiphop
"[-215.99901, 122.53193, 0.90699095, 39.34, 9.276781, 26.04102, -4.044795, 18.25596, -6.5186934, 13.916697, -3.07408, 8.88901, -4.347989, 4.694947, -0.108831115, 0.91563, -1.9219083, -1.7733061, 1.1663703, -4.0186844, 2.3796198, -1.4216487, 0.020606352, 0.6703875, -1.2654672, -0.48933533, -0.70517987, -2.9758034, -2.8524215, -2.1305194, -0.8621022, -0.5685833, 1.0115443, -0.5075946, 1.5685076, -1.5749741, 0.010466408, -3.393955, -0.20723186, -0.7374951]",hiphop
"[-122.77545, 95.02316, -29.384426, 46.777218, -16.006794, 27.109676, -13.129478, 20.252937, -5.38928, 15.461106, -6.9193435, 15.639389, -6.7110047, 8.279566, -0.76148057, 9.408431, 1.2525133, 1.6708384, 0.48847535, 1.6206381, -6.473064, 0.5376479, -2.0203474, -2.3519819, 0.8353706, -0.7530178, 5.623858, 1.8606184, 3.2271063, 2.2973964, 0.08642871, -2.7138205, -0.35255757, -1.0505402, 1.5113364, -0.21070491, 2.1249452, -4.6225724, -4.143677, -2.9748375]",hiphop
"[-121.9977, 89.62222, -25.78171, 40.958427, -4.291184, 27.560095, -15.568067, 22.402187, -10.835226, 19.812077, -8.643745, 19.082935, -8.475936, 9.424949, -3.395702, 0.9780495, -5.6407003, 2.006995, -4.3223896, 1.8813189, -2.5331876, 2.9895477, 2.0967567, 0.0043859757, 5.367463, -0.14339396, -0.00018643338, 0.26197553, -0.11831285, -0.8566662, 1.5418137, -1.0853578, 0.4018485, -2.8451357, -1.2154001, 0.41734982, 0.12861009, -2.764056, -1.1509036, -2.0830047]",hiphop
"[-214.28505, 100.340324, -33.472843, 47.243874, -8.946487, 12.985619, -17.303013, 11.073051, -11.7122, 8.803368, -7.8350787, 6.2592897, -0.1100569, 4.890833, 1.1956737, 3.7816808, 1.4663908, 3.4812346, 0.6495937, 4.1376963, 1.8750433, 1.7400463, 2.3558517, -0.090486795, 2.5720575, 0.49852788, 2.8163137, 0.60214925, 2.6076474, -1.0087715, 2.772098, -1.001661, 1.0593553, 0.90237314, 0.061051205, 0.50285935, 0.7178194, -0.6824293, 1.3242167, 0.2927896]",hiphop
"[-114.32079, 80.860405, -18.20416, 50.670105, -14.925235, 29.26206, -20.069794, 18.574259, -17.683846, 16.68106, -11.426418, 16.29898, -4.4611216, 10.556153, -4.064554, 9.139761, -2.8472083, 0.6299197, -2.0078592, 0.549027, -0.89693016, 5.7438884, 2.4463089, 3.3621166, 3.0534523, -1.2996824, 1.5185167, -0.08304019, 2.131968, -0.8004176, 1.9398681, -2.8026423, -1.0512619, 0.31636816, -0.22637846, -2.2241902, -2.627942, -1.5124465, 0.6317169, -3.9612668]",hiphop
"[-198.95903, 92.613266, -19.521551, 39.53248, -0.63655764, 33.590065, -6.4646487, 27.523468, -2.3977473, 14.995195, -2.988018, 14.89381, -3.3824236, 9.287607, 0.8369548, 8.28641, -0.5855433, -1.6162293, 1.2545995, 3.0456839, -3.0418174, -2.2255735, 1.1624383, 0.7323294, 2.872064, 2.124356, -1.6796464, -6.588866, -3.9231627, -4.1038585, 0.29536813, 1.6795725, 2.149623, -2.360906, -1.8187581, -6.7514024, -3.0647488, -2.1424623, 2.5528998, 0.024474107]",hiphop
"[-168.2848, 70.928505, -3.0489557, 54.81575, -12.119345, 30.501707, -1.5368696, 28.829435, -8.936954, 18.75314, -6.6041923, 14.595448, -3.5817895, 14.184685, -3.972787, 6.924735, -4.1759524, 5.865248, -1.5169771, 1.2829199, -2.1337478, 2.0186064, -0.24838807, -0.76389456, -3.069906, 0.54985064, -0.9038408, -2.9754338, 2.273301, -0.38912746, -1.1544777, -1.889611, 1.1717573, -1.6484473, 0.279542, -0.6288376, -1.6086746, -3.9442255, -1.634905, -3.3536658]",hiphop
"[-89.90493, 79.77238, -25.73345, 47.740093, -10.016579, 31.554688, -22.208488, 26.64222, -10.969624, 18.825157, -15.554683, 14.415654, -10.034327, 8.898057, -8.93279, 7.2319345, -5.005691, 3.1360533, -4.73014, -1.5844126, -4.946742, 0.41427085, -2.1643178, 0.1557259, 2.1199994, -1.8910978, -0.1546061, 0.5922955, 1.7757139, -0.15198417, 0.912355, -2.0714831, -1.9850287, -1.8884385, 0.54499996, -0.57995665, -0.015344488, -1.6564462, -0.870421, -3.8953016]",hiphop
"[-103.14578, 74.096306, -22.450449, 51.598633, -7.0803447, 32.669758, -14.982949, 19.638306, -7.0651374, 22.265232, -7.3165903, 17.616531, -0.035863396, 14.716657, -4.235781, 10.654611, -6.327601, 1.0404122, -1.8256198, 5.5567803, -2.1261277, 4.5576787, 1.6005503, 3.7465518, 5.3307824, 4.3236337, 4.656325, 4.5099235, 0.9875985, -5.7377925, -0.42685714, 0.17240947, 2.8408008, -0.9013615, -2.9026644, -2.816114, 2.6164057, 3.8821695, 0.0007973278, -3.0571036]",hiphop
"[-109.51281, 97.39123, -20.617918, 37.375572, -3.1134143, 28.608015, -14.167001, 23.848665, -8.735609, 19.89689, -11.290994, 17.932451, -3.4741397, 8.232468, -8.94511, 9.265489, -4.9853783, 1.8423553, -2.2441216, 0.6696808, 0.35621104, 5.165952, 2.0619197, 2.170523, 0.27292633, -0.98643017, 1.2018621, 0.1196401, 0.8807627, 0.07191683, 0.25294954, -1.6008676, 2.646269, 0.46243137, 1.1262476, -0.4675733, 1.2609695, -1.3636814, 1.3630953, -1.4500474]",hiphop
"[-105.535225, 76.67295, -24.781746, 55.20959, -8.259848, 28.89764, -15.744415, 26.299292, -8.478252, 20.452374, -8.147399, 13.909218, -6.5623593, 9.866113, -4.860474, 5.8747473, -1.9424013, 3.9641557, -3.6098754, -2.2909822, -0.095232785, -0.44012475, -1.1992843, -0.3158182, -0.89572823, -3.3931046, -2.495684, -2.9474437, -3.8371894, -3.1308913, 0.38746846, -4.2832446, 0.3149584, -3.2782311, -0.4155662, -2.847499, 0.2910521, -1.4153771, 1.6356999, -2.7390337]",hiphop
